"ViolentCrimesPerPop","state","racepctblack","PctEmploy","MalePctNevMarr","PctWorkMom","PctIlleg","NumInShelters","PctPopUnderPov","NumStreet"
"1820",0.24,6,0.02,0.55,0.35,0.68,0.21,0.03,0.24,0.01
"1821",0.23,53,0.07,0.54,0.48,0.67,0.34,0,0.18,0
"1822",0.38,6,0.18,0.44,0.45,0.65,0.15,0.04,0.12,0.03
"1823",0.23,28,1,0.28,0.54,0.64,1,0,0.85,0
"1824",0.41,29,0.14,0.34,0.28,0.72,0.2,0,0.48,0
"1825",0.05,25,0.01,0.66,0.36,0.48,0.02,0.01,0.07,0
"1826",0.18,29,0.05,0.44,0.5,0.57,0.13,0.19,0.47,0.01
"1827",0.02,34,0.01,0.66,0.37,0.49,0.07,0,0.04,0
"1828",0.09,1,0.06,0.7,0.27,0.56,0.04,0,0.07,0
"1829",0.05,6,0.04,0.73,0.54,0.44,0.08,0.01,0.16,0
"1830",0.07,49,0.09,0.48,0.51,0.46,0.21,0,0.46,0
"1831",0.07,48,0.05,0.39,0.22,0.2,0.09,0,0.42,0
"1832",0.81,12,0.43,0.15,0.53,0.57,0.51,0.01,0.54,0
"1833",0.04,34,0.02,0.63,0.42,0.29,0.01,0,0.02,0
"1834",0.02,38,0,0.86,0.38,1,0.1,0,0.19,0
"1835",0.15,25,0.03,0.6,0.42,0.64,0.15,0,0.12,0
"1836",0.65,34,0.7,0.46,0.71,0.49,1,0.15,0.49,0.22
"1837",0.86,13,1,0.3,0.47,0.57,0.81,0,0.7,0
"1838",0.12,40,0.1,0.4,0.21,0.43,0.16,0,0.31,0
"1839",0.57,40,0.31,0.52,0.37,0.56,0.36,0.59,0.42,0.54
"1840",0.16,9,0.16,0.6,0.51,0.69,0.26,0.12,0.13,0
"1841",0.18,18,0.28,0.39,0.38,0.62,0.38,0.01,0.47,0
"1842",0.16,28,0.56,0.34,0.43,0.5,0.45,0.04,0.54,0
"1843",0.24,13,1,0.37,0.38,0.52,0.58,0,0.69,0
"1844",0.44,22,0.35,0.54,0.35,0.56,0.38,0.01,0.42,0
"1845",0.06,34,0.04,0.68,0.38,0.5,0.05,0,0.04,0
"1846",0.16,34,0.2,0.56,0.44,0.36,0.17,0,0.12,0
"1847",0.08,48,0.03,0.73,0.25,0.62,0.12,0,0.11,0
"1848",1,34,1,0.28,0.84,0.29,1,1,0.7,1
"1849",0.14,48,0.01,0.45,0.22,0.44,0.04,0,0.19,0
"1850",0.55,51,1,0.33,0.66,0.66,1,0.01,0.54,0.02
"1851",0.13,28,0.12,0.49,0.27,0.59,0.06,0,0.26,0
"1852",0.22,12,0.11,0.04,0.09,0.43,0.07,0,0.15,0.02
"1853",0.29,51,0.2,0.56,0.44,0.8,0.32,0,0.29,0
"1854",0.05,38,0.02,0.61,0.75,0.75,0.16,0.04,0.38,0
"1855",0.16,48,0.07,0.62,0.23,0.4,0.06,0,0.19,0
"1856",0.09,54,0.03,0.26,0.31,0.37,0.21,0,0.5,0
"1857",0.17,47,0.12,0.32,0.29,0.68,0.16,0,0.43,0
"1858",0.15,54,0.07,0.17,1,0.51,0.11,0.04,0.82,0
"1859",0.14,29,0.16,0.45,0.57,0.65,0.28,0,0.47,0
"1860",0.34,55,0.36,0.47,0.46,0.58,0.59,0.01,0.42,0.01
"1861",0.27,21,0.23,0.55,0.38,0.77,0.3,0,0.34,0
"1862",0.17,4,0.04,0.46,0.14,0.52,0.15,0,0.2,0.01
"1863",0.26,37,0.34,0.43,0.32,0.6,0.29,0.02,0.49,0
"1864",0.07,46,0,0.56,0.35,0.96,0.09,0,0.35,0
"1865",0.02,34,0.02,0.78,0.27,0.42,0.06,0.01,0.05,0
"1866",0.95,12,0.52,0.66,0.72,0.62,0.74,0.4,0.41,0.54
"1867",0.11,48,0,0.35,0.23,0.22,0.06,0,0.39,0
"1868",0.03,42,0.01,0.28,0.35,0.49,0.16,0,0.27,0
"1869",0.03,55,0,0.6,0.39,0.65,0.08,0.01,0.18,0
"1870",0.19,42,0.15,0.31,0.35,0.52,0.18,0,0.25,0
"1871",0.34,48,0.07,0.31,0.59,0.19,0.23,0,0.73,0
"1872",0.11,42,0.01,0.63,0.37,0.75,0.07,0,0.07,0
"1873",0.53,45,0.81,0.46,0.74,0.64,0.85,0.1,0.57,0
"1874",0.04,51,0.09,0.5,0.34,0.7,0.12,0,0.12,0.01
"1875",0.21,25,0.04,0.57,0.49,0.66,0.27,0,0.19,0
"1876",0.37,6,0.02,0.63,0.5,0.54,0.28,0.01,0.2,0
"1877",0.18,6,0.17,0.47,0.59,0.49,0.2,0,0.15,0
"1878",0.15,23,0.01,0.46,0.46,0.63,0.21,0.03,0.36,0
"1879",0.88,25,0.12,0.27,0.66,0.28,0.83,0.03,0.73,0.06
"1880",0.2,28,1,0.23,0.55,0.57,1,0,1,0
"1881",0.22,34,0.39,0.44,0.46,0.52,0.32,0,0.14,0
"1882",0.06,34,0.02,0.63,0.52,0.46,0.08,0,0.07,0
"1883",0.08,25,0.01,0.66,0.45,0.54,0.08,0,0.11,0
"1884",0.11,6,0.1,0.71,0.3,0.57,0.15,0,0.13,0
"1885",0.38,6,0.2,0.63,0.57,0.48,0.27,0.05,0.16,0
"1886",0.08,34,0.06,0.8,0.37,0.49,0.08,0,0.04,0
"1887",0.29,45,0.35,0.62,0.3,0.5,0.23,0,0.25,0
"1888",0.36,6,0.19,0.31,0.32,0.11,0.3,0.01,0.39,0.24
"1889",0.09,39,0.07,0.46,0.27,0.54,0.19,0,0.37,0
"1890",0.1,48,0.12,0.41,0.35,0.4,0.12,0,0.51,0
"1891",0.05,5,0,0.52,0.22,0.69,0.07,0,0.23,0
"1892",0.23,4,0.06,0.68,0.81,0.54,0.22,0.03,0.35,0
"1893",0.15,25,0.02,0.57,0.65,0.47,0.17,0.04,0.17,0.01
"1894",0.3,39,0.1,0.28,0.35,0.33,0.35,0,0.44,0
"1895",0.03,9,0.04,0.66,0.39,0.61,0.13,0.01,0.1,0
"1896",0.19,39,0.05,0.36,0.24,0.63,0.09,0,0.22,0
"1897",0.04,34,0.01,0.51,0.4,0.44,0.07,0.01,0.07,0
"1898",0.15,25,0.01,0.73,0.42,0.68,0.05,0,0.05,0
"1899",0.01,18,0.02,0.58,0.29,0.58,0.21,0.01,0.22,0
"1900",0.08,49,0,0.7,0.34,0.36,0.04,0,0.07,0
"1901",0.5,1,0.27,0.58,0.28,0.66,0.18,0,0.29,0
"1902",0.16,40,0.03,0.55,0.21,0.63,0.07,0.01,0.21,0
"1903",0.16,6,0.03,0.57,0.33,0.53,0.17,0,0.16,0
"1904",0.22,53,0.07,0.77,0.53,0.54,0.24,0,0.22,0.16
"1905",0.08,48,0.05,0.86,0.33,0.65,0.09,0,0.08,0
"1906",0.14,12,0.05,0.01,0.12,0.59,0.04,0,0.14,0
"1907",0.05,34,0.03,0.54,0.49,0.15,0.07,0,0.19,0
"1908",0.41,21,0.58,0.34,0.55,0.54,0.71,0.47,0.6,0.08
"1909",0.09,23,0.02,0.5,0.55,0.58,0.24,0.03,0.39,0
"1910",0.26,34,0.02,0.43,0.51,0.5,0.36,0.07,0.24,0
"1911",0.67,6,0.28,0.47,0.65,0.22,0.58,0.12,0.49,0.01
"1912",0.05,29,0.14,0.52,0.27,0.59,0.08,0,0.09,0
"1913",0.17,39,0.11,0.47,0.43,0.68,0.15,0.01,0.39,0
"1914",0.29,6,0.06,0.72,0.33,0.57,0.13,0,0.18,0
"1915",0.54,12,0.06,0.13,0.25,0.86,0.07,0,0.26,0
"1916",0.1,34,0.1,0.53,0.4,0.53,0.05,0,0.05,0
"1917",0.63,6,0.01,0.41,0.74,0.11,0.78,0,0.56,0.19
"1918",0.2,24,0.11,0.55,0.55,0.67,0.2,0.01,0.21,0
"1919",0.29,48,0.12,0.23,0.41,0.34,0.2,0,0.63,0
"1920",0.27,36,0.29,0.42,0.57,0.49,0.59,0.03,0.3,0
"1921",0.13,48,0.05,0.47,0.42,0.08,0.17,0,0.57,0
"1922",0.16,6,0.28,0.63,0.34,0.43,0.21,0,0.24,0
"1923",0.32,6,0.04,0.58,0.68,0.53,0.3,0.18,0.33,0.11
"1924",0.11,6,0.02,0.7,0.5,0.51,0.11,0,0.08,0.01
"1925",0.13,6,0.02,0.69,0.42,0.45,0.12,0,0.1,0
"1926",0.29,6,0.09,0.3,0.43,0.14,0.36,0.03,0.62,0
"1927",0.09,55,0.01,0.57,0.43,0.76,0.16,0,0.15,0
"1928",0.08,34,0.06,0.83,0.42,0.54,0.09,0,0.06,0
"1929",0.17,29,0.33,0.74,0.43,0.84,0.28,0,0.16,0
"1930",0.17,29,0.21,0.73,0.42,0.74,0.15,0,0.1,0
"1931",0.02,34,0.01,0.75,0.38,0.4,0.01,0.01,0.02,0
"1932",0.12,34,0.04,0.5,0.5,0.43,0.09,0,0.18,0
"1933",0.04,34,0.02,0.6,0.33,0.38,0.04,0,0,0
"1934",0.03,42,0.08,0.62,0.33,0.55,0.06,0,0.03,0
"1935",0.14,29,0.16,0.29,0.34,0.7,0.06,0,0.08,0
"1936",0.04,19,0,0.49,0.21,0.8,0.09,0,0.19,0
"1937",0.04,34,0.02,0,0.05,0.68,0.04,0,0.11,0
"1938",0.06,33,0,0.32,0.35,0.57,0.13,0,0.28,0
"1939",0.2,35,0.12,0.45,0.25,0.45,0.18,0,0.35,0
"1940",0.08,36,0.03,0.3,0.82,0.59,0.2,0.03,0.53,0
"1941",0.56,54,0.28,0.31,0.4,0.35,0.39,0.09,0.49,0.03
"1942",0.14,6,0.11,0.8,0.56,0.68,0.25,0.02,0.17,0.02
"1943",0.12,47,0.13,0.65,0.3,0.65,0.3,0,0.28,0
"1944",0.16,4,0.01,0.14,0.12,0.66,0.1,0,0.44,0
"1945",0.16,6,0.05,0.72,0.36,0.57,0.12,0,0.1,0
"1946",0.15,13,0.11,0.7,0.28,0.65,0.17,0.01,0.22,0
"1947",0.2,6,0.02,0.59,0.55,0.43,0.19,0,0.29,0
"1948",0.06,41,0.01,0.44,0.61,0.79,0.13,0,0.46,0
"1949",0.18,34,0.08,0.6,0.44,0.49,0.03,0,0.03,0
"1950",0.23,18,0.33,0.56,0.48,0.73,0.41,0.06,0.3,0.03
"1951",0.18,25,0.01,0.6,0.35,0.67,0.09,0,0.11,0
"1952",0.26,6,0.03,0.77,0.4,0.51,0.17,0,0.08,0
"1953",0.11,6,0.03,0.52,0.3,0.5,0.11,0,0.1,0
"1954",0.04,39,0.02,0.25,0.26,0.36,0.13,0,0.5,0
"1955",0.48,6,0.18,0.57,0.69,0.36,0.37,1,0.35,1
"1956",0.03,34,0.02,0.61,0.4,0.5,0.07,0.02,0.05,0
"1957",0.3,37,0.4,0.52,0.37,0.73,0.42,0.01,0.31,0.01
"1958",1,5,0.66,0.55,0.45,0.72,0.53,0.08,0.38,0
"1959",0.34,5,0.33,0.65,0.31,0.6,0.24,0,0.3,0
"1960",0.1,45,0.25,0.72,0.13,0.19,0.09,0,0.23,0
"1961",0.02,38,0,0.49,0.37,0.64,0.11,0,0.38,0
"1962",0.02,39,0.72,0.58,0.6,0.68,0.24,0,0.21,0
"1963",0.32,6,0.04,0.47,0.42,0.42,0.29,0.06,0.44,0.05
"1964",0.45,36,0.61,0.44,0.71,0.49,0.82,0.02,0.38,0
"1965",0.6,36,1,0.48,0.6,0.57,0.78,0.07,0.3,0
"1966",0.69,18,0.44,0.58,0.45,0.65,0.49,0.33,0.32,0.31
"1967",0.3,6,0.07,0.66,0.54,0.65,0.28,0.05,0.21,0.29
"1968",0.04,25,0,0.74,0.37,0.58,0.04,0,0.01,0
"1969",0.19,34,0.51,0.45,0.61,0.49,0.46,0,0.25,0.01
"1970",0.75,6,0.21,0.53,0.85,0.52,0.4,1,0.33,1
"1971",0.53,45,0.38,0.57,0.35,0.77,0.35,0,0.24,0
"1972",0.22,1,0.32,0.48,0.29,0.44,0.27,0.01,0.33,0
"1973",0.3,6,0.07,0.53,0.42,0.42,0.18,0.05,0.23,0.06
"1974",0.04,39,0.03,0.58,0.27,0.63,0.04,0,0.07,0
"1975",0.52,37,0.62,0.47,0.35,0.87,0.86,0.01,0.35,0
"1976",0.09,53,0.03,0.77,0.49,0.6,0.13,0,0.14,0
"1977",0.08,25,0.03,0.61,0.6,0.56,0.06,0,0.11,0
"1978",0.25,47,0.06,0.28,0.28,0.39,0.09,0,0.36,0
"1979",0.04,9,0.02,0.72,0.4,0.48,0.07,0,0.05,0
"1980",0.16,34,0.39,0.57,0.45,0.51,0.26,0,0.16,0.01
"1981",0.28,25,0.04,0.53,0.48,0.67,0.31,0,0.21,0
"1982",0.07,9,0.17,0.56,0.42,0.68,0.11,0.02,0.1,0
"1983",0.03,42,0.02,0.42,0.4,0.83,0.03,0,0.11,0
"1984",0.56,13,0.37,0.54,0.36,0.59,0.3,0,0.31,0
"1985",0.14,39,0.01,0.66,0.34,0.72,0.02,0,0.08,0
"1986",0.14,1,0.55,0.43,0.32,0.82,0.42,0,0.45,0
"1987",0.02,9,0.02,0.69,0.38,0.76,0.05,0,0.06,0
"1988",0.04,44,0,0.55,0.34,0.77,0.12,0,0.13,0
"1989",0.19,28,1,0.36,0.53,0.59,0.85,0.01,0.76,0
"1990",0.09,12,0.1,0.71,0.41,0.73,0.11,0,0.16,0
"1991",0.45,6,0.46,0.77,0.75,0.4,0.42,0.01,0.32,0
"1992",0.23,9,0.25,0.46,0.53,0.46,0.54,0.06,0.31,0.02
"1993",0.19,25,0.06,0.57,0.87,0.63,0.17,0.04,0.16,0.01
"1994",0.48,6,0.14,0.58,0.5,0.35,0.43,0.08,0.35,0.08
